STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	1	2	1	1	1	57217	3	1	0	921	259	21	239	1	1	9	11	8	227	3	0	116	5	17	4	9	4	7	0	0	61	0	0	0	0	0	60	7	30	1	22	0	0	0	0	0	84	21	67	10	3	254	0	0	0
9999	1	2	2	1	3	198843	14	0	10.4765	4270	718	81	638	1	2	24	54	37	585	13	3	428	11	56	6	42	13	24	0	14	101	0	0	0	0	0	100	12	50	1	37	0	0	0	0	5	426	78	237	29	6	2076	0	0	0
9999	1	2	3	1	5	27026	5	0	32.4354	411	121	14	107	0	0	5	8	12	95	1	0	62	2	7	2	4	2	3	0	0	25	0	0	0	0	0	25	3	12	0	9	0	0	0	0	0	35	9	28	5	1	107	0	0	0
9999	1	2	4	1	7	22491	4	1	27.9504	243	68	13	55	0	0	4	8	4	47	5	0	43	2	2	3	3	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	8	0	89	0	0	0
9999	1	2	5	1	9	58037	6	0	7.3561	794	77	3	74	0	0	0	3	1	71	1	0	56	0	23	0	0	8	4	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	2	52	51	23	0	0	496	0	0	0
9999	1	2	6	1	11	10586	2	0	53.078	154	32	15	17	0	0	4	11	4	9	2	2	38	6	6	0	6	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	9	0	28	0	0	0
9999	1	2	7	1	13	20119	4	1	34.8265	891	257	51	206	0	8	9	35	18	180	8	0	145	4	63	0	7	10	6	0	0	4	0	0	0	0	0	4	0	2	0	1	0	0	0	0	10	31	5	24	29	0	295	0	0	0
9999	1	2	8	1	15	120338	9	1	14.1583	2298	473	60	413	2	2	24	33	36	364	12	0	264	16	52	5	23	18	14	0	1	74	0	0	0	0	0	74	9	37	1	27	0	0	0	0	2	185	115	127	20	4	906	0	0	0
9999	1	2	9	1	17	34195	4	0	20.6677	1261	187	36	151	3	3	8	21	23	127	1	0	144	10	31	2	22	8	15	0	3	27	0	0	0	0	0	26	3	13	0	10	0	0	0	0	8	103	11	65	15	1	610	0	0	0
9999	1	2	10	1	19	26257	4	1	13.1524	472	110	4	106	1	0	0	3	7	94	4	0	48	10	36	4	15	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	7	14	5	0	187	0	0	0
9999	1	2	11	1	21	43934	5	0	6.174	518	72	6	66	0	0	2	4	3	62	1	0	56	1	6	1	4	1	3	0	0	15	0	0	0	0	0	15	2	7	0	5	0	0	0	0	2	48	15	43	8	1	243	0	0	0
9999	1	2	12	1	23	13331	3	0	49.2124	181	31	10	21	0	0	0	10	12	7	0	2	17	4	16	2	6	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	14	4	0	49	0	0	0
9999	1	2	13	1	25	25080	4	0	59.6903	407	96	53	43	0	2	25	25	4	37	1	0	48	1	8	1	3	10	12	0	1	8	0	0	0	0	0	8	1	4	0	3	0	0	0	0	3	65	4	17	6	0	124	0	0	0
9999	1	2	14	1	27	13396	3	0	68.7512	421	65	27	38	0	1	0	26	16	20	2	0	91	4	14	0	8	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	5	17	7	0	153	0	0	0
9999	1	2	15	1	29	15009	3	0	1.3492	117	29	2	27	0	0	1	1	5	22	0	0	15	1	12	0	1	0	1	0	0	6	0	0	0	0	0	6	1	3	0	2	0	0	0	0	0	8	2	6	1	0	35	0	0	0
9999	1	2	16	1	31	51644	5	1	8.7414	1070	246	21	225	0	2	7	12	10	209	6	0	160	8	15	3	11	6	7	0	3	47	0	0	0	0	0	46	6	23	0	17	0	0	0	0	0	90	19	66	18	2	370	0	0	0
9999	1	2	17	1	33	54556	8	0	37.7739	1751	354	36	318	3	0	2	31	34	279	6	0	220	0	7	11	10	7	24	0	0	12	3	3	0	0	0	9	6	0	0	3	0	0	0	0	2	259	36	213	40	0	556	0	0	0
9999	1	2	18	1	35	12806	3	0	34.4344	371	52	10	41	0	0	3	7	9	32	0	0	61	4	4	0	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	23	5	0	194	0	0	0
9999	1	2	19	1	37	10745	2	0	63.4768	388	64	8	56	0	0	2	5	25	26	3	2	44	2	11	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	2	8	11	0	208	0	0	0
9999	1	2	20	1	39	37932	9	0	53.8971	839	179	52	128	0	17	6	29	7	115	6	0	155	0	23	2	17	4	4	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	55	19	47	9	0	319	0	0	0
9999	1	2	21	1	41	14024	4	0	50.5966	739	109	49	60	2	5	5	37	28	28	2	1	135	1	51	0	12	17	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	24	0	35	11	0	326	0	0	0
9999	1	2	22	1	43	80923	3	1	25.9969	1592	100	18	82	0	0	4	14	52	24	4	2	174	8	280	2	24	8	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	94	60	154	20	0	590	0	0	0
9999	1	2	23	1	45	48097	10	1	36.0256	1522	250	48	202	4	4	4	35	23	171	3	5	198	11	74	2	36	13	13	0	1	26	0	0	0	0	0	26	3	13	0	9	0	0	0	0	0	131	14	62	19	1	669	0	0	0
9999	1	2	24	1	47	41573	3	0	37.2832	765	290	76	214	8	5	10	53	16	193	5	0	214	17	10	2	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	48	0	51	15	0	98	0	0	0
9999	1	2	25	1	49	71053	14	1	17.1865	1350	166	12	154	0	0	4	8	10	140	4	0	150	10	22	2	15	9	7	0	1	25	0	0	0	0	0	25	3	12	0	9	0	0	0	0	3	128	63	67	6	1	676	0	0	0
9999	1	2	26	1	51	81213	7	1	1.1387	774	212	22	190	0	0	7	14	7	182	2	0	100	4	13	3	10	3	6	0	0	48	0	0	0	0	0	47	6	24	0	17	0	0	0	0	0	69	21	57	8	2	219	0	0	0
9999	1	2	27	1	53	37923	5	0	22.1759	1155	251	51	200	0	0	2	48	36	162	1	2	114	24	33	1	12	11	15	0	3	17	0	0	0	0	0	17	2	8	0	6	0	0	0	0	0	97	25	75	22	1	454	0	0	0
9999	1	2	28	1	55	102974	11	1	16.409	2012	373	38	335	1	1	11	26	20	307	8	0	217	6	31	5	11	13	18	0	0	73	0	0	0	0	0	73	9	36	1	27	0	0	0	0	9	177	33	116	24	3	902	0	0	0
9999	1	2	29	1	57	16080	3	1	72.6824	256	42	12	30	0	1	0	11	5	20	5	0	30	1	9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	3	15	3	0	113	0	0	0
9999	1	2	30	1	59	31495	5	0	9.0866	399	95	10	85	0	1	3	5	3	80	2	0	56	3	5	1	3	1	2	0	0	19	0	0	0	0	0	19	2	9	0	7	0	0	0	0	0	47	20	31	5	1	112	0	0	0
9999	1	2	31	1	61	26720	5	1	13.2791	417	67	11	56	0	0	1	10	2	53	0	0	56	1	21	0	2	8	5	0	7	7	0	0	0	0	0	7	1	4	0	3	0	0	0	0	0	32	3	12	9	0	188	0	0	0
9999	1	2	32	1	63	8688	2	0	63.7911	211	41	16	25	0	0	0	16	4	19	1	0	49	0	12	2	7	1	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	5	3	5	0	68	0	0	0
9999	1	2	33	1	65	16078	3	1	72.0301	238	45	15	29	0	3	1	11	5	20	5	0	47	4	8	0	3	5	6	0	0	4	0	0	0	0	0	4	0	2	0	1	0	0	0	0	6	24	1	8	3	0	73	0	0	0
9999	1	2	34	1	67	17301	4	1	20.6737	240	36	2	34	0	0	1	1	3	26	4	0	26	2	4	0	1	2	1	0	0	5	0	0	0	0	0	5	1	3	0	2	0	0	0	0	0	14	4	9	4	0	133	0	0	0
9999	1	2	35	1	69	105438	9	1	6.2785	1912	505	43	462	1	1	17	24	20	436	5	0	255	10	32	7	17	7	14	0	1	115	1	1	0	0	0	114	14	57	1	42	0	0	0	0	2	187	41	132	22	5	560	0	0	0
9999	1	2	36	1	71	52930	7	0	8.9104	594	132	16	117	0	0	4	12	3	110	4	0	94	2	17	2	4	3	3	0	1	25	0	0	0	0	0	25	3	12	0	9	0	0	0	0	1	60	19	38	8	1	183	0	0	0
9999	1	2	37	1	73	686554	31	1	38.6631	8018	2345	204	2140	8	3	72	121	80	2043	18	0	870	45	114	21	91	39	81	0	11	442	2	2	0	0	0	438	54	218	4	161	0	0	0	0	6	628	107	490	110	18	2600	0	0	0
9999	1	2	38	1	75	14179	5	0	82.3324	254	38	12	26	0	0	0	12	5	17	2	2	56	0	8	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	11	7	3	0	92	0	0	0
9999	1	2	39	1	77	92871	8	0	2.6195	1241	295	26	270	1	1	10	14	9	257	3	0	153	10	20	6	10	4	8	0	2	68	0	0	0	0	0	67	8	33	1	25	0	0	0	0	2	152	48	96	12	3	352	0	0	0
9999	1	2	40	1	79	33429	6	0	5.3362	104	22	0	22	0	0	0	0	8	13	0	0	9	0	8	0	2	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	5	3	2	0	26	0	0	0
9999	1	2	41	1	81	148692	3	1	0	2253	635	51	584	1	1	22	26	20	556	7	0	283	13	41	9	23	9	18	0	1	149	1	1	0	0	0	147	18	73	1	54	0	0	0	0	1	206	51	164	24	6	622	0	0	0
9999	1	2	42	1	83	84511	3	1	23.6616	2570	394	68	326	0	3	6	58	57	249	17	3	267	39	257	3	24	18	14	0	0	47	0	0	0	0	0	47	5	20	0	21	0	0	0	0	48	177	38	117	10	2	1116	0	0	0
9999	1	2	43	1	85	10570	4	0	57.0104	219	63	26	36	3	5	3	15	8	28	0	0	52	0	19	0	7	4	7	0	0	3	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	4	1	6	10	0	42	0	0	0
9999	1	2	44	1	87	19343	5	1	46.0274	472	84	28	56	2	2	0	23	18	35	3	0	75	5	12	4	6	10	31	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19	2	26	9	0	187	0	0	0
9999	1	2	45	1	89	355589	9	1	1.324	1462	365	34	330	1	1	12	21	16	310	4	1	205	7	22	5	13	8	10	0	0	78	0	0	0	0	0	78	10	39	1	29	0	0	0	0	0	135	28	101	19	3	461	0	0	0
9999	1	2	46	1	91	19975	6	0	39.0843	419	113	26	86	4	3	2	17	15	60	6	5	61	5	24	1	4	3	5	0	4	12	0	0	0	0	0	12	2	6	0	5	0	0	0	0	0	42	4	22	7	1	110	0	0	0
9999	1	2	47	1	93	30940	8	1	49.1753	474	98	15	83	0	1	3	11	5	77	1	0	77	8	12	1	4	5	5	0	1	19	0	0	0	0	0	19	2	9	0	7	0	0	0	0	0	40	10	47	12	1	133	0	0	0
9999	1	2	48	1	95	96341	8	1	38.6724	2701	325	63	262	3	9	4	47	40	218	4	0	252	11	43	19	30	34	20	0	4	28	0	0	0	0	0	28	3	14	0	10	0	0	0	0	1	78	11	60	11	1	1772	0	0	0
9999	1	2	49	1	97	414522	14	0	2.1457	2124	423	58	366	1	1	10	46	17	331	15	3	285	14	44	7	18	18	20	0	5	70	0	0	0	0	0	70	9	35	1	26	0	0	0	0	0	201	42	174	38	3	762	0	0	0
9999	1	2	50	1	99	22061	4	0	33.7013	647	173	51	122	0	0	6	45	24	79	18	0	121	0	21	0	12	12	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	48	6	57	24	0	168	0	0	0
9999	1	2	51	1	101	226020	12	0	3.8088	402	75	18	57	0	3	0	15	12	42	3	0	12	3	9	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	149	2	0	0	110	0	0	0
9999	1	2	52	1	103	120009	7	1	16.9031	1942	544	45	499	2	2	18	23	17	474	9	0	243	12	34	11	18	6	13	0	0	93	0	0	0	0	0	92	11	46	1	34	0	0	0	0	1	159	61	162	24	4	556	0	0	0
9999	1	2	53	1	105	9902	3	0	12.5833	117	27	2	25	0	0	1	1	1	22	0	2	21	1	4	0	1	0	3	0	0	6	0	0	0	0	0	6	1	3	0	2	0	0	0	0	0	8	2	10	5	0	29	0	0	0
9999	1	2	54	1	107	19338	6	0	29.0723	297	40	5	36	0	0	0	5	9	27	0	0	33	3	6	0	8	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	19	38	13	0	77	0	0	0
9999	1	2	55	1	109	33455	4	0	15.3589	755	191	29	162	0	0	8	20	10	149	4	0	78	3	14	2	12	9	4	0	0	35	0	0	0	0	0	35	4	17	0	13	0	0	0	0	3	62	39	39	9	2	253	0	0	0
9999	1	2	56	1	111	22689	6	0	21.253	694	133	14	119	0	8	1	4	52	66	0	0	42	13	29	1	6	7	1	0	0	10	0	0	0	0	0	10	1	5	0	4	0	0	0	0	0	46	9	26	5	0	368	0	0	0
9999	1	2	57	1	113	66223	3	1	0	994	280	22	258	1	1	10	11	9	245	3	0	125	6	18	4	10	4	8	0	0	66	0	0	0	0	0	65	8	32	1	24	0	0	0	0	0	91	23	72	11	3	274	0	0	0
9999	1	2	58	1	115	84568	11	1	30.6737	1717	269	29	240	0	0	3	26	20	212	8	0	215	2	33	5	6	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	246	17	105	15	0	782	0	0	0
9999	1	2	59	1	117	182521	9	1	10.7086	2222	551	53	498	1	2	22	28	17	476	6	0	298	10	59	8	22	9	14	0	1	122	1	1	0	0	0	121	15	60	1	44	0	0	0	0	1	266	53	156	23	5	625	0	0	0
9999	1	2	60	1	119	13275	5	0	54.6786	319	106	22	84	2	0	2	18	43	39	2	0	58	9	34	0	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	20	6	4	6	0	70	0	0	0
9999	1	2	61	1	121	76761	6	0	24.9375	3051	392	39	353	6	1	0	31	18	327	8	0	471	11	26	0	9	27	24	0	3	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	11	151	9	173	59	0	1682	0	0	0
9999	1	2	62	1	123	39467	6	0	8.8724	931	162	39	123	0	0	11	28	5	115	3	0	129	9	17	3	10	14	12	0	0	25	0	0	0	0	0	25	3	12	0	9	0	0	0	0	0	59	28	69	12	1	381	0	0	0
9999	1	2	63	1	125	201614	8	1	2.5725	3272	884	77	807	2	2	32	41	30	766	11	0	421	17	56	13	31	14	27	0	1	202	1	1	0	0	0	200	25	100	2	74	0	0	0	0	1	312	74	230	35	9	946	0	0	0
9999	1	2	64	1	127	65807	9	1	6.9832	1125	160	21	139	3	0	8	10	3	130	3	3	87	2	18	4	12	8	5	0	0	25	0	0	0	0	0	25	3	12	0	9	0	0	0	0	3	85	12	83	10	1	610	0	0	0
9999	1	2	65	1	129	16711	4	0	5.5981	167	22	6	16	0	0	2	4	6	9	2	0	17	0	14	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16	4	8	2	0	81	0	0	0
9999	1	2	66	1	131	11246	3	0	53.0885	241	73	35	38	2	1	6	26	10	25	0	2	53	0	3	2	2	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	8	12	0	64	0	0	0
9999	1	2	67	1	133	24142	6	0	48.9765	593	98	11	87	0	2	1	8	32	46	7	2	60	4	31	0	18	4	3	0	1	7	0	0	0	0	0	7	1	3	0	3	0	0	0	0	38	33	8	22	1	0	266	0	0	0
9999	1	2	68	1	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	69	2	13	938	1	0	0	58	9	3	6	0	0	0	2	1	5	0	1	7	0	0	0	0	1	1	0	0	3	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	7	4	1	2	0	22	0	0	0
9999	1	2	70	2	16	4794	2	0	89.8623	220	25	10	14	1	0	3	6	1	11	2	0	37	0	1	0	0	3	0	0	0	14	10	4	4	2	0	3	0	3	0	0	0	0	0	0	3	27	10	1	12	0	87	0	0	0
9999	1	2	71	2	20	301306	3	0	100	13887	2654	957	1697	9	52	146	750	110	1474	104	9	1607	53	107	47	18	390	100	29	169	459	86	56	12	1	17	373	100	195	5	73	0	0	0	0	151	1080	206	5	303	0	6508	1	0	0
9999	1	2	72	2	50	6431	1	0	100	499	43	19	24	0	1	0	18	4	18	2	0	118	0	0	0	0	15	3	0	0	4	2	0	0	0	2	2	0	2	0	0	0	0	0	0	0	52	31	0	65	0	168	0	0	0
9999	1	2	73	2	60	945	1	0	100	39	4	0	4	0	0	0	0	2	0	2	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	11	0	4	0	0	0
9999	1	2	74	2	70	2416	1	0	100	336	44	32	12	0	6	0	26	4	4	4	0	53	2	0	0	0	9	1	0	1	9	0	0	0	0	0	9	0	0	0	9	0	0	0	0	2	27	13	22	0	0	153	0	0	0
9999	1	2	75	2	90	34712	4	0	100	1922	361	81	280	5	1	20	55	15	243	22	0	218	10	43	7	0	40	22	0	20	107	9	7	2	0	0	98	19	75	0	4	0	0	0	0	9	295	191	1	72	0	525	0	0	0
9999	1	2	76	2	100	2599	1	0	100	34	8	4	4	0	0	0	4	3	1	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0
9999	1	2	77	2	110	32988	1	0	100	1317	315	74	241	0	3	7	64	11	118	5	107	167	2	3	0	0	37	10	0	10	34	6	4	0	2	0	28	5	19	4	0	0	0	0	0	3	168	79	0	27	0	461	1	0	0
9999	1	2	78	2	122	20378	5	0	98.6799	1278	346	74	272	0	1	1	72	26	230	11	4	86	4	6	1	2	25	13	7	6	128	22	4	4	0	14	106	1	68	28	8	0	0	0	0	9	201	30	0	32	0	381	0	0	0
9999	1	2	79	2	130	8246	1	0	100	522	83	18	65	0	2	4	12	9	53	2	1	69	1	3	1	0	18	3	0	6	54	33	4	4	23	2	21	1	16	2	2	0	0	0	0	0	53	6	0	31	0	194	0	0	0
9999	1	2	80	2	150	6495	1	0	100	926	66	23	43	0	0	0	23	0	37	6	0	44	0	4	1	1	7	4	0	0	23	6	1	0	5	0	17	5	2	10	0	0	0	0	0	0	47	62	4	15	0	648	0	0	0
9999	1	2	81	2	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	82	2	170	15390	2	0	92.8709	1138	170	24	146	2	2	3	16	14	119	14	0	100	5	7	0	1	16	7	0	7	42	9	2	1	2	3	34	12	12	2	7	0	0	0	0	1	192	44	4	32	0	510	0	0	0
9999	1	2	83	2	180	3844	1	0	100	574	58	43	15	0	1	1	41	4	8	3	0	130	0	0	0	0	11	4	0	2	19	2	0	0	0	2	17	0	17	0	0	0	0	0	0	4	40	67	8	61	0	155	15	0	0
9999	1	2	84	2	185	9691	1	0	100	639	82	48	34	1	1	1	45	5	25	2	2	151	0	0	0	0	18	7	0	8	48	0	0	0	0	0	48	5	40	3	0	0	0	0	0	2	40	133	18	8	0	124	0	0	0
9999	1	2	85	2	188	3289	1	0	100	572	49	23	26	0	6	2	15	8	14	4	0	128	0	1	0	0	15	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	39	49	28	0	235	0	0	0
9999	1	2	86	2	201	2046	2	0	61.7791	194	20	12	7	0	0	0	12	0	6	0	1	29	0	0	0	0	4	2	0	0	11	3	0	0	1	1	8	1	6	0	0	0	0	0	0	0	20	15	1	10	0	81	0	0	0
9999	1	2	87	2	220	9051	1	0	100	299	27	4	23	0	0	0	4	1	22	0	0	19	2	0	1	0	5	5	0	2	35	2	0	0	2	0	33	3	16	14	0	0	0	0	0	0	59	41	0	12	0	91	0	0	0
9999	1	2	88	2	232	1750	2	0	57.0286	57	8	2	6	0	0	0	2	0	5	0	1	9	0	0	0	0	2	0	0	0	3	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	9	3	0	2	0	19	0	0	0
9999	1	2	89	2	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	90	2	261	6547	3	0	96.6091	253	26	12	15	0	1	0	11	3	9	2	0	32	0	4	0	0	5	4	0	2	10	2	1	0	0	1	8	1	3	1	2	0	0	0	0	2	50	30	1	3	0	84	0	0	0
9999	1	2	91	2	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	92	2	280	5321	2	0	100	142	16	8	8	0	2	0	6	1	5	2	0	15	0	4	0	0	4	2	0	1	9	7	1	3	0	3	2	0	2	0	0	0	0	0	0	0	18	13	0	6	0	54	0	0	0
9999	1	2	93	2	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	94	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	95	2	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	96	2	999	257555	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	97	4	1	72508	4	0	100	1047	100	35	65	0	2	0	33	18	39	7	1	77	1	0	0	4	23	4	0	4	127	11	0	7	3	0	116	1	66	31	18	0	0	0	0	19	105	65	0	131	0	386	0	0	0
9999	1	2	98	4	3	129939	8	0	78.379	4121	813	182	630	4	3	17	159	55	558	12	4	323	9	29	0	11	164	19	3	10	705	177	3	105	14	55	528	7	402	24	96	0	0	0	0	235	392	241	0	275	1	887	0	0	0
9999	1	2	99	4	5	135390	6	1	100	8661	1346	278	1067	8	11	21	238	42	971	20	34	859	6	22	4	10	417	19	2	154	805	33	7	13	4	9	772	29	689	24	30	0	0	0	0	191	834	1069	0	1132	1	1790	0	0	0
9999	1	2	100	4	7	53325	5	0	98.136	2715	333	74	258	3	0	3	68	17	217	24	0	170	8	17	0	10	53	21	2	12	233	62	5	1	0	55	171	2	79	19	72	0	0	0	0	221	319	55	0	269	1	991	0	0	0
9999	1	2	101	4	9	37929	4	0	74.5735	1153	201	65	137	0	1	2	62	11	120	4	1	54	3	7	0	5	15	8	1	12	132	19	0	10	1	8	112	5	78	10	20	0	0	0	0	66	198	62	0	80	0	309	0	0	0
9999	1	2	102	4	11	9302	2	0	69.1088	458	57	36	21	0	0	0	36	5	13	3	0	4	0	0	0	1	9	2	0	0	48	6	0	6	0	0	41	2	23	0	16	0	0	0	0	25	64	9	0	67	0	172	0	0	0
9999	1	2	103	4	12	20439	3	0	84.9503	834	138	34	104	2	0	0	31	23	70	8	3	48	5	3	0	1	24	15	0	4	203	43	0	22	3	17	161	3	127	8	23	0	0	0	0	3	85	16	0	64	0	225	0	0	0
9999	1	2	104	4	13	4086811	18	1	100	140156	27463	5335	22128	88	160	964	4123	1957	19281	846	45	13049	909	1490	124	703	5181	1547	786	868	15083	1758	623	565	234	337	13320	2111	6913	1550	2746	0	0	0	0	404	18812	5975	0	6731	216	40815	0	0	0
9999	1	2	105	4	15	205249	5	0	97.6575	12067	1715	269	1446	8	4	24	233	205	1153	76	12	788	39	29	1	48	278	39	5	53	1454	130	17	19	85	9	1324	87	538	281	418	0	0	0	0	477	742	516	0	675	4	5205	0	0	0
9999	1	2	106	4	17	108028	6	0	100	5657	807	205	601	0	2	7	196	57	503	30	11	377	14	33	0	2	69	31	10	5	619	152	4	56	25	67	464	23	315	30	96	0	0	0	0	61	512	346	0	312	19	2440	0	0	0
9999	1	2	107	4	19	1007520	9	0	100	40852	7852	977	6875	43	30	253	650	549	6155	147	24	4460	67	127	4	215	1778	344	66	100	5352	461	98	123	207	33	4885	141	3196	1227	322	0	0	0	0	113	3658	2672	0	2351	3	11690	0	0	0
9999	1	2	108	4	21	393422	11	1	99.2647	10901	1980	367	1613	11	42	46	268	139	1385	83	6	1184	54	145	0	35	362	88	1	69	1098	335	4	256	22	53	763	75	435	154	99	6	0	0	6	351	726	412	0	738	2	3651	0	0	0
9999	1	2	109	4	23	46985	3	0	100	1824	271	33	238	0	0	1	32	16	215	7	0	98	3	22	0	3	26	8	0	9	163	33	6	18	1	8	130	10	102	2	16	0	0	0	0	10	102	20	0	133	0	955	0	0	0
9999	1	2	110	4	25	220786	10	1	58.544	8062	1381	283	1098	5	7	26	245	90	964	40	5	782	21	85	0	21	355	47	15	64	905	127	13	56	7	51	779	25	486	134	133	0	0	0	0	70	746	385	0	518	0	2665	0	0	0
9999	1	2	111	4	27	203851	6	0	100	5941	935	273	662	1	2	39	231	41	581	36	4	541	8	65	18	52	279	46	1	20	354	17	2	9	0	6	335	3	244	9	79	0	0	0	0	161	414	231	0	398	11	2405	0	0	0
9999	1	2	112	4	777	0	23	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	2	113	5	1	18701	4	0	99.9015	271	55	13	42	0	0	4	9	6	35	1	0	24	0	0	0	3	7	6	0	0	32	5	3	1	0	1	27	3	16	1	6	0	0	0	0	1	18	1	16	4	0	103	0	0	0
9999	1	2	114	5	3	21126	3	0	100	339	116	24	92	0	0	2	22	19	73	0	0	46	1	7	0	5	12	6	0	0	31	1	0	1	0	0	30	1	19	8	2	0	0	0	0	1	29	1	17	1	0	66	0	0	0
9999	1	2	115	5	5	40769	6	0	99.8974	718	83	11	72	0	0	0	11	21	44	7	0	91	1	1	0	4	16	3	0	0	47	2	0	1	0	1	45	2	27	0	16	0	0	0	0	1	62	26	8	18	0	357	0	0	0
9999	1	2	116	5	7	233865	16	0	98.9417	10595	1231	261	970	1	17	18	225	97	855	17	1	751	41	78	8	71	62	37	17	16	1299	284	13	97	38	136	934	29	652	61	192	0	0	0	0	8	905	296	306	102	9	5358	0	0	0
