STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	1	1	455	13	125	3121	1	0	100	13	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	5	0	0	0
9999	1	1	456	13	127	82203	7	0	100	3270	956	137	819	3	9	34	91	105	705	6	3	428	32	32	0	55	4	41	5	48	348	52	27	12	13	0	289	67	139	44	39	0	0	0	0	29	464	60	0	38	0	725	0	3	2
9999	1	1	457	13	129	56077	6	0	98.618	2537	623	88	535	4	2	6	76	113	403	18	1	215	30	22	0	7	23	14	0	21	344	140	3	11	1	124	205	6	116	1	80	1	0	0	1	19	156	64	2	218	0	775	0	0	1
9999	1	1	458	13	131	25418	4	0	100	804	138	14	124	0	0	4	10	15	100	9	0	47	2	2	0	3	1	2	0	8	76	5	1	2	1	1	71	9	52	6	4	0	0	0	0	18	87	13	0	147	0	257	0	0	3
9999	1	1	459	13	133	16458	4	0	100	854	87	16	71	1	0	0	15	10	56	4	1	24	7	12	0	1	11	9	0	3	113	10	3	6	0	1	103	15	79	3	6	2	0	0	2	20	85	1	2	23	1	453	0	0	0
9999	1	1	460	13	135	876789	14	1	99.9226	13249	3244	343	2901	17	6	67	253	213	2628	59	1	1692	115	95	3	123	161	83	13	72	1542	327	43	42	22	220	1213	74	1049	41	48	0	0	0	0	44	931	202	75	559	22	4208	0	16	47
9999	1	1	461	13	137	44818	10	1	94.6839	1852	260	29	231	0	1	2	26	42	185	4	0	173	10	14	1	6	14	17	0	14	324	21	1	5	5	10	303	7	208	27	61	0	0	0	0	30	219	147	0	56	0	551	0	0	15
9999	1	1	462	13	139	188233	8	1	99.6307	4903	950	135	815	5	6	20	104	103	702	9	1	842	48	48	0	93	6	18	1	38	916	177	17	43	98	19	739	91	318	276	54	0	0	0	0	79	649	105	124	203	32	732	0	2	16
9999	1	1	463	13	141	8780	3	0	64.1572	50	3	2	2	0	0	0	2	2	0	0	0	11	0	0	0	2	5	0	0	0	3	2	0	0	2	0	2	2	0	0	0	0	0	0	0	2	5	0	0	15	0	6	0	0	0
9999	1	1	464	13	143	28562	5	1	98.072	744	112	42	70	0	1	0	41	11	57	2	0	83	0	1	0	10	16	4	2	5	42	2	0	0	0	2	40	4	24	0	11	0	0	0	0	19	63	0	2	104	0	281	0	0	0
9999	1	1	465	13	145	32096	4	1	92.1306	715	132	21	111	0	3	4	13	59	46	5	1	75	2	19	0	8	8	19	0	8	198	22	2	8	12	0	158	9	120	22	8	1	0	0	1	3	58	62	2	19	0	87	0	0	14
9999	1	1	466	13	147	24890	2	0	81.8521	796	164	34	129	0	0	1	33	51	69	5	4	52	8	7	0	12	11	6	0	5	190	57	3	19	2	34	133	11	46	4	72	0	0	0	0	12	82	8	3	49	1	185	0	0	1
9999	1	1	467	13	149	11523	3	0	100	512	57	16	41	0	0	0	16	15	24	1	1	58	2	9	0	0	2	6	0	6	105	17	0	2	15	0	88	5	36	34	13	0	0	0	0	5	50	0	10	25	0	176	0	0	1
9999	1	1	468	13	151	213317	5	0	100	6180	1457	143	1315	7	10	32	93	86	1184	42	3	800	68	79	24	60	95	59	0	99	829	42	6	27	9	0	642	32	512	94	3	0	0	0	0	27	653	73	128	720	13	947	36	5	7
9999	1	1	469	13	153	150346	6	1	97.474	4484	1196	142	1054	4	1	34	103	153	874	22	5	447	26	46	0	92	25	43	2	50	664	196	59	119	0	19	428	48	323	51	6	10	0	0	10	49	429	42	28	210	70	1055	0	0	0
9999	1	1	470	13	155	9416	2	0	100	290	43	17	26	0	1	2	14	4	21	1	0	33	3	3	0	0	0	6	0	3	57	9	0	7	2	0	48	5	12	30	1	0	0	0	0	0	24	0	1	22	0	95	0	0	0
9999	1	1	471	13	157	58261	6	1	96.8332	2063	212	44	169	1	4	3	36	46	115	6	2	252	27	24	0	16	16	14	0	11	297	94	1	11	2	80	203	7	119	13	64	0	0	0	0	38	98	36	1	47	0	971	0	1	0
9999	1	1	472	13	159	13572	2	0	87.2237	327	36	21	15	0	0	2	19	6	8	1	0	21	1	1	0	5	3	3	0	3	62	13	2	5	0	6	49	7	26	3	13	0	0	0	0	4	21	2	2	6	0	157	0	0	0
9999	1	1	473	13	161	15029	2	0	94.0204	953	165	25	140	0	1	2	22	66	70	3	0	64	37	14	0	0	0	17	0	0	111	4	1	1	2	0	107	26	48	33	0	0	0	0	0	16	81	2	18	47	0	375	0	0	6
9999	1	1	474	13	163	16234	6	0	80.1271	772	151	42	109	0	0	1	40	18	90	2	0	67	3	7	0	7	4	11	0	4	87	10	2	3	3	2	72	11	55	4	3	0	0	0	0	8	54	13	18	169	1	164	0	0	4
9999	1	1	475	13	165	9568	2	0	0	375	66	12	54	0	0	2	10	10	42	1	0	30	4	7	0	3	4	4	0	3	57	11	2	4	2	3	46	5	30	5	6	0	0	0	0	6	33	5	3	23	1	125	0	0	1
9999	1	1	476	13	167	10016	3	0	90.4553	55	13	4	9	0	0	0	4	3	6	0	0	4	0	1	0	0	1	0	0	0	7	1	0	0	0	0	7	0	6	0	0	0	0	0	0	1	4	1	0	3	0	17	0	0	0
9999	1	1	477	13	169	28639	2	0	100	1366	222	48	174	4	0	5	39	52	117	5	0	109	19	21	0	22	2	10	0	11	280	25	15	2	8	0	254	42	110	98	4	0	0	0	0	12	138	8	3	22	0	483	0	0	4
9999	1	1	478	13	171	17939	3	0	100	514	55	19	36	0	0	4	15	13	21	1	1	46	5	9	0	6	4	7	0	6	150	23	1	13	0	9	127	16	88	15	8	2	0	1	1	7	41	8	0	31	0	129	0	0	8
9999	1	1	479	13	173	10522	2	0	94.365	179	51	14	38	0	0	2	12	13	24	1	0	10	2	0	0	2	2	0	0	2	13	2	0	0	0	2	11	1	8	1	1	1	0	0	1	10	10	0	0	3	0	71	0	0	1
9999	1	1	480	13	175	48057	5	0	95.0163	2664	516	103	412	1	0	28	74	87	325	0	0	246	28	84	0	7	3	51	2	18	330	46	33	7	5	1	277	50	184	22	20	2	0	0	2	29	173	12	24	166	2	967	0	0	5
9999	1	1	481	13	177	29329	2	0	89.8224	927	409	25	383	0	1	3	21	28	348	8	0	55	7	8	0	5	51	4	0	7	119	28	4	6	5	13	73	3	52	10	8	0	0	0	0	9	41	7	2	17	1	184	0	0	1
9999	1	1	482	13	179	64727	5	0	100	1940	381	67	314	4	2	18	43	94	205	9	6	137	20	8	1	22	16	6	5	20	335	56	6	31	0	19	279	37	231	5	6	0	0	0	0	8	201	6	4	75	0	672	0	0	23
9999	1	1	483	13	181	7717	2	0	91.9064	172	39	10	29	0	0	0	10	5	24	0	0	19	0	3	0	2	3	8	0	3	14	1	0	1	0	0	13	3	3	1	6	0	0	0	0	9	21	0	3	15	0	32	0	0	0
9999	1	1	484	13	183	17217	2	0	88.2848	527	55	13	43	0	0	8	5	9	31	1	1	43	1	10	1	2	7	2	0	6	54	6	0	2	1	3	48	4	36	7	1	0	0	0	0	12	83	4	1	42	0	198	0	0	3
9999	1	1	485	13	185	114115	7	0	99.9464	5268	965	122	842	0	1	18	103	93	716	31	2	365	108	60	0	50	70	45	19	18	916	124	17	60	26	21	792	112	561	47	72	0	0	0	0	8	433	46	14	248	0	1871	0	0	33
9999	1	1	486	13	187	31172	2	0	91.6667	363	32	3	28	0	1	0	2	3	25	0	0	46	1	0	0	3	4	0	0	0	16	9	0	0	0	9	7	0	4	3	0	0	0	0	0	4	88	29	1	4	0	129	0	0	4
9999	1	1	487	13	189	21569	3	0	100	403	47	13	34	2	0	6	5	10	23	1	0	39	4	15	0	2	0	1	0	0	57	5	1	4	0	0	52	2	36	14	0	0	0	0	0	4	7	0	0	29	0	198	0	0	0
9999	1	1	488	13	191	13980	3	0	86.681	516	60	11	49	1	1	1	8	8	40	1	0	65	2	6	1	4	1	5	0	6	75	6	2	3	0	1	69	14	48	5	2	0	0	0	0	12	75	2	1	21	0	179	0	0	0
9999	1	1	489	13	193	13898	6	0	95.0329	244	76	13	62	0	1	1	11	26	35	1	1	47	5	2	0	1	3	2	0	1	13	1	0	1	0	0	12	2	9	0	0	0	0	0	0	0	18	2	5	29	0	39	0	0	0
9999	1	1	490	13	195	28108	2	0	100	877	135	34	101	0	1	5	28	28	59	14	0	117	8	11	0	10	14	21	3	2	106	10	0	4	1	5	96	1	24	36	35	0	0	0	0	28	90	2	0	73	0	257	0	0	0
9999	1	1	491	13	197	8641	2	0	0	276	53	10	44	0	0	2	7	6	36	1	0	27	3	5	0	3	4	3	1	2	38	6	1	2	1	3	31	3	21	3	3	0	0	0	0	4	21	4	2	15	1	88	0	0	1
9999	1	1	492	13	199	21185	8	1	96.1199	901	159	19	139	0	0	1	18	39	90	10	0	61	12	8	0	9	9	8	0	11	155	20	0	16	0	3	135	28	70	13	23	8	0	0	8	11	71	3	10	84	0	281	0	0	1
9999	1	1	493	13	201	5897	2	0	100	350	33	4	29	0	0	0	4	19	10	0	0	27	12	5	0	2	1	0	0	10	54	6	1	4	0	1	48	4	39	5	0	0	0	0	0	5	44	0	3	44	0	110	0	0	0
9999	1	1	494	13	205	22963	5	1	98.4105	705	125	37	89	1	4	4	27	40	47	1	0	83	3	1	0	3	16	4	1	4	58	6	0	6	0	0	51	5	43	0	3	0	0	0	0	22	41	5	6	89	0	240	0	2	0
9999	1	1	495	13	207	27206	6	0	92.9038	1040	159	16	143	2	0	0	14	31	109	2	0	28	14	30	0	16	7	13	0	10	335	92	11	49	31	1	243	27	173	26	17	0	0	0	0	36	132	2	9	106	1	137	0	0	5
9999	1	1	496	13	209	8891	3	1	6.7034	317	55	10	44	0	0	2	8	9	34	1	0	26	3	6	0	2	3	4	0	3	49	9	1	3	2	3	39	4	26	5	5	0	0	0	0	5	27	4	2	19	1	106	0	0	1
9999	1	1	497	13	211	17810	3	0	100	351	64	5	59	0	0	0	5	7	48	4	0	20	1	1	0	4	2	5	0	1	65	3	0	1	0	2	62	7	49	1	5	0	0	0	0	8	51	0	2	28	0	99	0	0	0
9999	1	1	498	13	213	39323	3	0	100	1640	196	51	145	0	1	1	49	33	100	5	7	133	20	12	0	17	10	12	0	8	161	31	1	13	12	5	107	3	44	43	17	0	0	0	0	36	87	33	29	174	10	687	0	1	14
9999	1	1	499	13	215	206714	4	0	100	13115	2462	457	2005	29	10	139	279	329	1563	104	9	1524	72	203	30	4	80	230	19	93	1241	576	183	134	59	200	665	41	608	8	8	4	0	0	4	90	132	141	23	950	0	5760	0	30	26
9999	1	1	500	13	217	103378	5	1	99.2948	4820	756	112	644	6	7	30	69	112	528	4	0	283	62	32	0	99	3	63	6	36	589	45	4	16	7	18	544	39	369	109	27	0	0	0	0	290	250	10	21	202	19	2093	0	3	3
9999	1	1	501	13	219	34408	2	0	100	942	190	12	178	0	2	1	9	11	164	3	0	22	11	35	0	1	1	4	0	3	65	15	5	2	8	0	50	2	18	15	15	0	0	0	0	72	88	19	9	14	0	407	0	0	1
9999	1	1	502	13	221	14507	1	0	100	212	35	24	11	0	0	0	24	0	10	1	0	35	0	1	0	0	6	1	0	1	19	4	0	3	0	1	15	4	10	0	1	0	0	0	0	17	17	1	3	13	0	63	0	0	0
9999	1	1	503	13	223	148629	4	1	99.9782	3469	509	56	453	2	0	5	49	26	416	7	4	476	12	32	0	26	22	34	1	25	217	16	2	3	11	0	201	9	162	7	23	88	0	0	88	33	238	29	0	263	4	1380	0	0	79
9999	1	1	504	13	225	26495	4	0	100	1390	132	60	72	2	2	10	46	25	43	2	2	77	15	25	0	8	12	19	0	8	197	23	2	16	1	4	174	20	129	7	18	0	0	0	0	14	120	0	0	84	2	676	0	0	1
9999	1	1	505	13	227	30320	5	1	85.5656	801	134	34	100	0	0	4	30	19	70	11	0	68	11	8	0	8	16	12	0	1	81	7	2	2	0	2	73	3	34	3	32	0	0	0	0	24	114	7	2	32	1	278	0	0	1
9999	1	1	506	13	229	19024	3	1	81.2395	451	74	9	64	0	0	2	7	23	37	3	1	33	3	4	0	12	3	2	0	4	117	43	25	7	0	10	74	17	46	2	8	0	0	0	0	9	35	5	2	38	1	108	0	0	1
9999	1	1	507	13	231	17821	3	0	97.9462	279	41	8	34	1	0	0	6	8	24	1	0	13	1	0	0	2	4	2	0	2	72	7	0	4	0	3	64	3	38	2	21	0	0	0	0	2	31	4	2	13	0	88	0	0	0
9999	1	1	508	13	233	41090	5	0	99.7495	2268	483	67	416	0	0	6	61	44	359	13	0	217	27	27	0	58	68	27	6	15	226	45	5	3	0	37	181	20	80	12	69	0	0	0	0	54	157	30	0	183	0	679	0	0	10
9999	1	1	509	13	235	11489	1	0	100	266	67	22	45	0	0	0	22	31	14	0	0	16	3	4	0	4	2	2	0	2	13	0	0	0	0	0	13	2	9	0	2	0	0	0	0	5	21	0	5	14	0	108	0	0	0
9999	1	1	510	13	237	21481	2	0	100	687	169	59	110	0	0	6	53	48	55	7	0	32	6	9	0	7	18	15	1	6	114	30	8	3	3	16	84	5	47	20	12	2	0	0	2	6	111	4	1	14	0	172	0	0	0
9999	1	1	511	13	239	2342	1	0	0	74	11	3	8	0	0	0	2	2	5	0	0	6	1	1	0	0	1	1	0	1	13	3	0	1	1	1	10	1	6	1	1	0	0	0	0	2	6	1	0	4	0	26	0	0	0
9999	1	1	512	13	241	16212	5	1	93.0453	617	139	19	120	0	0	6	13	27	91	2	0	89	3	11	0	6	1	13	0	6	99	20	0	5	15	0	79	6	47	21	5	0	0	0	0	7	93	9	9	10	0	120	0	0	2
9999	1	1	513	13	243	7107	4	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	514	13	245	202925	10	1	33.4023	9758	1336	150	1186	18	0	69	63	135	1029	21	1	874	48	189	0	109	232	184	39	21	1634	629	618	7	4	0	1005	204	787	14	0	9	9	0	0	30	1059	24	2	1634	465	1317	0	0	552
9999	1	1	515	13	247	87581	3	0	100	4562	769	126	643	5	7	38	76	65	562	9	7	514	146	57	14	47	45	30	11	34	592	21	6	5	7	3	571	31	326	189	25	2	0	0	2	56	257	18	51	392	43	1337	0	2	145
9999	1	1	516	13	249	5122	2	0	100	133	19	7	12	0	1	0	6	3	9	0	0	5	7	1	0	2	0	3	0	2	14	3	0	3	0	0	11	1	8	1	1	0	0	0	0	3	13	0	1	5	0	58	0	0	0
9999	1	1	517	13	251	14219	6	0	95.5711	504	81	8	73	0	0	4	4	11	53	4	5	27	6	23	0	0	4	4	0	7	110	18	6	2	1	8	92	8	58	9	16	0	0	0	0	8	62	2	5	71	0	91	0	0	2
9999	1	1	518	13	253	9027	3	0	100	436	59	14	45	0	0	2	12	9	34	1	1	70	2	1	0	1	0	3	2	7	95	13	2	3	8	0	82	7	67	5	3	0	0	0	0	8	107	1	16	28	0	36	0	0	0
9999	1	1	519	13	255	63973	4	0	100	5088	1012	162	850	10	8	20	124	95	735	20	0	397	75	81	0	87	30	50	4	33	354	52	11	29	6	6	283	36	180	38	29	2	0	0	2	17	92	62	58	232	16	2479	0	0	7
9999	1	1	520	13	257	25647	3	0	100	970	236	23	213	0	0	0	23	19	192	2	0	84	7	9	0	5	10	9	0	12	106	13	2	7	2	2	93	6	64	8	15	0	0	0	0	18	87	1	7	107	0	272	0	0	0
9999	1	1	521	13	259	5829	3	0	72.8284	131	28	6	23	0	0	0	5	10	13	0	0	6	1	2	0	1	1	1	0	1	26	1	0	0	0	0	25	1	23	1	1	0	0	0	0	1	13	2	1	24	0	24	0	0	0
9999	1	1	522	13	261	31137	6	0	96.6471	2342	393	99	294	1	0	5	93	68	224	1	1	145	8	9	0	30	18	12	0	10	160	44	2	28	1	12	116	20	92	0	3	0	0	0	0	21	144	2	0	219	1	1148	0	13	7
9999	1	1	523	13	263	6285	3	0	94.1289	261	30	11	20	0	0	0	10	11	7	1	0	8	0	0	0	0	0	2	0	0	26	1	0	1	0	0	24	1	21	2	0	0	0	0	0	0	11	0	11	12	0	155	4	0	0
9999	1	1	524	13	265	1706	3	0	45.9164	146	18	7	11	0	0	0	7	3	6	2	0	4	0	4	0	0	0	8	0	0	34	5	0	2	3	0	29	6	22	0	0	0	0	0	0	5	27	1	0	8	0	37	0	0	0
9999	1	1	525	13	267	25617	3	0	100	806	111	7	104	0	0	2	5	16	87	0	1	54	4	9	0	17	24	21	0	0	126	36	4	16	2	14	90	14	62	12	2	0	0	0	0	9	84	10	14	66	0	251	0	1	5
9999	1	1	526	13	269	8416	3	0	98.0989	174	22	15	7	1	1	5	8	5	2	0	0	8	1	0	0	1	1	0	0	2	41	19	2	17	0	0	22	11	10	1	0	0	0	0	0	3	18	1	0	25	0	49	0	0	1
9999	1	1	527	13	271	16356	5	1	57.0963	373	60	14	46	0	0	3	11	10	33	3	0	22	5	3	0	1	2	3	0	2	66	7	1	2	2	2	59	5	38	11	6	0	0	0	0	4	37	1	18	48	0	100	0	0	0
9999	1	1	528	13	273	8975	2	0	100	499	62	34	28	0	4	2	28	5	21	2	0	65	5	16	0	0	0	1	0	0	24	6	0	6	0	0	18	0	18	0	0	0	0	0	0	25	67	0	4	7	0	223	0	0	0
9999	1	1	529	13	275	45459	8	1	98.0112	2482	551	55	496	0	8	8	38	98	358	35	4	284	16	29	0	6	84	19	0	35	265	6	3	3	0	0	258	40	179	2	37	3	0	0	3	21	204	23	0	321	0	595	0	21	4
9999	1	1	530	13	277	40441	5	1	96.3653	1616	355	86	268	11	2	16	57	48	208	8	4	147	29	64	40	18	39	14	0	17	267	34	15	9	2	8	226	40	172	10	4	6	0	0	6	16	200	82	3	84	0	218	0	2	15
9999	1	1	531	13	279	27493	3	1	76.534	752	280	23	257	2	0	5	16	35	221	2	0	67	13	13	0	4	5	6	0	6	77	4	1	2	1	2	72	5	43	21	4	0	0	0	0	3	77	6	8	42	1	142	0	0	1
9999	1	1	532	13	281	10866	3	0	100	228	28	17	11	0	0	0	17	4	6	1	0	22	0	2	0	0	4	2	0	3	25	1	0	0	1	0	24	2	17	2	3	0	0	0	0	3	59	10	3	9	0	58	0	0	0
9999	1	1	533	13	283	6690	2	0	55.157	357	58	7	51	0	0	4	3	11	37	3	0	25	8	10	0	2	2	3	0	3	68	9	5	2	1	1	58	4	52	1	1	0	0	0	0	1	30	5	7	31	1	101	0	0	1
9999	1	1	534	13	285	70621	6	1	87.1925	3558	835	93	742	4	2	30	56	99	632	11	0	301	34	67	8	36	17	28	7	23	618	212	61	59	14	78	407	35	318	0	54	1	0	0	1	17	181	180	101	359	0	737	0	5	2
9999	1	1	535	13	287	7970	3	0	91.7189	1581	206	61	145	0	17	8	36	29	104	1	11	298	13	25	2	10	71	5	0	12	282	9	3	3	2	0	273	23	233	14	2	0	0	0	0	49	112	66	0	62	0	358	0	8	0
9999	1	1	536	13	289	8391	4	0	94.2021	365	41	8	33	0	0	3	5	15	15	2	1	14	1	5	0	6	0	3	0	4	167	30	2	19	2	7	137	10	118	6	3	0	0	0	0	4	30	0	0	36	0	54	0	0	0
9999	1	1	537	13	291	21698	2	0	99.7868	626	133	17	116	0	2	1	14	16	96	4	0	32	1	4	0	2	0	4	0	5	79	21	0	5	15	1	58	0	22	24	12	0	0	0	0	5	71	6	2	25	0	257	0	0	0
9999	1	1	538	13	293	26530	4	0	100	676	120	22	98	0	1	8	13	9	87	2	0	55	22	9	0	3	17	5	0	5	52	20	6	7	7	0	32	10	14	3	5	0	0	0	0	13	39	0	6	76	1	251	0	0	2
9999	1	1	539	13	295	67991	7	1	99.6158	1357	386	123	263	1	0	34	88	61	195	7	0	340	20	14	4	30	19	32	0	9	66	6	0	4	0	2	60	3	27	4	25	0	0	0	0	8	52	1	0	69	0	305	0	1	1
9999	1	1	540	13	297	89126	5	1	100	4549	521	103	418	13	1	21	68	107	303	7	1	379	69	73	0	26	122	70	2	40	660	163	17	18	5	123	497	36	322	28	111	0	0	0	0	53	348	103	3	363	5	1671	0	5	36
9999	1	1	541	13	299	35671	5	1	100	1946	534	88	446	3	3	20	62	47	389	9	1	268	34	87	0	16	12	28	1	31	410	76	25	35	9	7	334	46	186	38	64	0	0	0	0	11	76	25	2	139	1	260	0	2	9
9999	1	1	542	13	301	5519	3	0	61.169	136	10	1	9	0	0	0	1	0	9	0	0	3	0	0	0	4	21	4	0	0	25	1	1	0	0	0	24	0	24	0	0	0	0	0	0	0	15	0	0	28	0	25	0	0	0
9999	1	1	543	13	303	20634	7	0	93.1262	482	78	19	59	0	1	3	15	8	49	1	0	68	0	0	0	1	10	12	0	1	39	4	1	2	0	1	35	6	26	0	2	0	0	0	0	7	46	3	1	40	0	171	0	0	3
9999	1	1	544	13	305	30164	3	0	36.7823	1280	428	31	397	1	1	5	25	34	358	5	1	85	17	11	0	9	6	13	0	6	173	29	3	10	10	6	144	19	89	23	12	0	0	0	0	13	95	10	35	44	0	333	0	0	1
9999	1	1	545	13	307	2714	1	0	91.6667	19	3	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0
9999	1	1	546	13	309	7973	3	0	36.9434	189	40	5	35	0	0	1	4	3	31	1	0	14	2	4	0	2	2	2	0	1	24	3	1	1	0	1	20	2	15	1	2	0	0	0	0	1	17	4	2	13	1	58	0	0	1
9999	1	1	547	13	311	28028	3	0	92.9362	817	130	10	120	0	1	0	9	19	100	1	0	73	2	8	0	4	8	20	0	3	72	9	1	6	0	2	63	0	45	1	17	0	0	0	0	4	151	18	8	38	0	277	0	0	1
9999	1	1	548	13	313	103323	6	0	99.3583	4746	1222	331	891	8	1	16	306	98	752	33	8	231	76	67	10	38	112	16	3	35	762	392	21	88	43	239	370	7	201	84	77	0	0	0	0	23	268	92	77	99	18	1589	0	5	0
9999	1	1	549	13	315	8914	4	0	94.4806	65	11	3	8	0	0	2	1	1	6	0	0	9	0	1	0	0	0	0	0	0	9	2	0	2	0	0	7	1	3	1	1	0	0	0	0	1	2	1	0	6	0	23	0	0	0
9999	1	1	550	13	317	9926	3	0	100	183	37	11	26	0	0	0	11	12	14	0	0	15	4	2	0	0	0	0	0	2	16	14	3	10	1	0	2	1	0	1	0	0	0	0	0	0	2	0	0	4	0	101	0	0	0
9999	1	1	551	13	319	9441	7	0	79.634	466	60	16	44	0	1	0	14	11	32	1	0	37	3	6	0	3	3	2	0	5	93	11	2	3	1	5	82	5	49	4	24	0	0	0	0	2	39	4	3	15	0	191	0	0	0
9999	1	1	552	13	321	21276	4	0	100	818	100	32	68	0	3	0	29	17	47	2	2	53	1	1	0	0	17	19	0	6	303	23	5	9	0	9	280	10	266	1	3	0	0	0	0	9	95	12	0	30	0	171	0	0	1
9999	1	1	553	15	1	192937	1	0	100	8142	1318	236	1082	5	21	44	166	142	800	137	3	655	19	34	4	16	77	79	18	37	570	126	7	45	1	73	444	18	190	12	224	0	0	0	0	2	1147	94	0	257	1	3254	0	20	540
9999	1	1	554	15	3	994034	2	0	25	35500	4588	820	3768	12	80	184	544	244	3096	420	8	2904	80	332	20	128	432	156	204	176	1196	52	0	28	0	24	1144	68	460	16	600	16	0	0	16	12	4692	360	0	396	0	17880	0	64	1864
9999	1	1	555	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	556	15	7	70361	1	0	41.6667	2570	418	106	312	2	5	17	82	53	228	31	0	389	2	17	2	0	77	22	0	17	142	17	0	7	0	10	125	5	62	0	58	0	0	0	0	0	228	77	0	86	0	960	0	7	127
9999	1	1	557	15	9	162229	1	0	100	9550	1406	334	1072	6	24	63	241	215	723	130	4	640	12	11	0	0	72	89	20	20	1122	155	14	31	0	110	967	196	446	2	323	53	13	0	40	8	810	106	0	154	0	4824	0	119	84
9999	1	1	558	16	1	425454	4	0	100	14909	1961	399	1562	4	57	23	315	141	1345	54	22	1160	43	156	31	37	260	89	4	54	1805	123	17	51	7	48	1664	73	1073	74	444	0	0	0	0	47	1870	547	86	298	2	5972	0	86	401
9999	1	1	559	16	3	3824	1	0	100	81	7	5	2	0	0	0	5	0	1	1	0	11	0	0	0	0	1	1	0	0	29	4	0	3	0	1	25	1	21	1	1	0	0	0	0	0	13	5	0	1	0	13	0	0	0
9999	1	1	560	16	5	83920	3	1	100	2042	369	28	340	0	1	3	24	15	318	4	3	161	10	19	8	13	44	15	0	2	189	37	5	15	4	14	145	6	80	9	50	0	0	0	0	14	210	89	14	115	0	730	0	10	30
9999	1	1	561	16	7	5979	2	0	100	196	19	2	17	0	0	0	2	2	14	1	0	19	0	2	0	0	14	0	0	2	23	6	2	2	0	2	17	1	10	0	6	0	0	0	0	0	34	11	0	18	0	51	0	2	0
9999	1	1	562	16	9	9049	2	0	100	491	40	16	24	1	0	0	15	8	12	3	1	72	3	0	2	0	11	1	0	0	71	5	1	3	0	0	66	0	35	1	30	0	0	0	0	3	91	51	1	1	0	143	0	0	1
9999	1	1	563	16	11	45501	4	0	100	1310	152	19	133	0	1	1	17	39	85	9	0	171	1	12	1	7	30	5	0	7	205	51	2	17	1	30	153	5	98	6	44	0	0	0	0	6	177	119	7	69	0	302	0	0	38
9999	1	1	564	16	13	21489	5	0	100	500	57	20	37	1	0	1	18	14	16	5	2	61	5	6	0	0	12	3	0	3	73	8	0	2	0	6	62	1	52	0	10	0	0	0	0	0	102	40	0	7	0	131	0	0	0
9999	1	1	565	16	15	6788	2	0	93.3265	185	17	4	13	0	0	0	4	0	12	0	0	10	0	0	0	1	6	2	0	3	34	1	0	0	0	0	33	0	29	1	3	0	0	0	0	0	43	11	0	1	0	55	0	0	0
9999	1	1	566	16	17	40932	4	0	100	1908	136	26	110	1	0	1	24	28	81	1	0	137	0	3	0	8	24	8	1	6	210	9	1	2	0	5	192	7	100	0	84	0	0	0	0	9	237	57	6	14	0	1049	0	0	2
9999	1	1	567	16	19	109011	2	0	100	5290	820	90	730	0	5	1	83	103	593	30	4	376	14	50	1	41	117	38	0	12	439	73	7	27	9	29	357	12	187	5	153	0	0	0	0	48	371	95	10	198	0	2432	0	28	199
9999	1	1	568	16	21	10891	2	0	100	275	51	4	47	0	1	0	3	3	42	2	0	28	1	1	0	0	6	0	0	2	77	1	0	0	0	0	76	9	33	0	33	0	0	0	0	0	31	2	0	0	0	74	0	0	1
9999	1	1	569	16	23	2599	1	0	100	49	6	4	2	0	0	0	4	0	0	2	0	6	0	1	0	0	0	0	0	2	4	0	0	0	0	0	4	0	2	0	1	0	0	0	0	2	9	1	1	1	0	14	0	1	0
9999	1	1	570	16	25	1033	1	0	100	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	3	0	0	0
