STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	1	3	28	1	55	102974	11	1	16.409	77	36	2	33	0	0	1	1	2	30	0	0	11	0	0	0	1	1	1	0	1	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	2	1	6	0	14	0	0	0
9999	1	3	29	1	57	16080	3	1	72.6824	17	3	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	3	0	0	0
9999	1	3	30	1	59	31495	5	0	9.0866	22	9	1	8	0	0	0	0	1	8	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	4	0	0	0
9999	1	3	31	1	61	26720	5	1	13.2791	12	5	0	5	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0
9999	1	3	32	1	63	8688	2	0	63.7911	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	33	1	65	16078	3	1	72.0301	16	9	2	6	0	0	0	2	0	5	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
9999	1	3	34	1	67	17301	4	1	20.6737	11	5	0	5	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
9999	1	3	35	1	69	105438	9	1	6.2785	114	56	4	52	0	0	2	2	4	47	0	1	20	0	1	0	2	1	1	0	1	5	0	0	0	0	0	5	1	3	0	2	0	0	0	0	0	1	1	1	6	0	19	0	0	0
9999	1	3	36	1	71	52930	7	0	8.9104	31	12	1	11	0	0	0	0	1	10	0	0	4	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0
9999	1	3	37	1	73	686554	31	1	38.6631	477	260	14	246	0	1	8	4	17	226	0	2	64	0	2	0	9	5	11	0	2	19	0	0	0	0	0	19	2	10	0	6	0	0	0	0	6	2	2	3	26	0	66	0	0	0
9999	1	3	38	1	75	14179	5	0	82.3324	8	3	1	2	0	0	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
9999	1	3	39	1	77	92871	8	0	2.6195	62	34	4	30	0	0	1	2	2	28	0	0	11	0	0	0	1	1	1	0	1	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	1	2	0	7	0	0	0
9999	1	3	40	1	79	33429	6	0	5.3362	25	4	0	4	0	0	0	0	4	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	41	1	81	148692	3	1	0	130	72	5	67	0	0	3	2	5	61	0	1	22	0	1	0	3	1	1	0	1	6	0	0	0	0	0	6	1	4	0	2	0	0	0	0	0	1	1	1	5	0	15	0	0	0
9999	1	3	42	1	83	84511	3	1	23.6616	102	44	7	36	0	0	1	7	1	35	0	0	15	0	0	0	7	0	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	6	1	0	25	0	0	0
9999	1	3	43	1	85	10570	4	0	57.0104	6	3	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
9999	1	3	44	1	87	19343	5	1	46.0274	15	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
9999	1	3	45	1	89	355589	9	1	1.324	73	38	3	35	0	0	1	1	3	32	0	0	14	0	0	0	1	1	1	0	1	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	1	3	0	10	0	0	0
9999	1	3	46	1	91	19975	6	0	39.0843	20	7	2	6	0	0	0	2	0	5	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0
9999	1	3	47	1	93	30940	8	1	49.1753	23	9	1	9	0	0	0	0	1	8	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0
9999	1	3	48	1	95	96341	8	1	38.6724	42	24	6	18	0	0	1	6	4	14	0	0	9	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0
9999	1	3	49	1	97	414522	14	0	2.1457	96	40	5	36	0	0	1	3	2	33	0	0	13	0	0	0	3	1	1	0	1	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	3	21	1	2	0	7	0	0	0
9999	1	3	50	1	99	22061	4	0	33.7013	27	16	3	13	0	0	0	3	0	12	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
9999	1	3	51	1	101	226020	12	0	3.8088	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	3	0	0	0
9999	1	3	52	1	103	120009	7	1	16.9031	95	49	4	45	0	0	2	2	3	41	0	0	16	0	0	0	2	1	2	0	2	4	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	1	4	0	14	0	0	0
9999	1	3	53	1	105	9902	3	0	12.5833	5	3	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	1	3	54	1	107	19338	6	0	29.0723	9	3	0	3	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
9999	1	3	55	1	109	33455	4	0	15.3589	35	17	1	16	0	0	1	1	1	15	0	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	5	0	1	0	4	0	0	0
9999	1	3	56	1	111	22689	6	0	21.253	21	9	4	5	4	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
9999	1	3	57	1	113	66223	3	1	0	57	32	2	30	0	0	1	1	2	27	0	0	10	0	0	0	1	1	1	0	1	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	1	2	0	7	0	0	0
9999	1	3	58	1	115	84568	11	1	30.6737	43	14	0	14	0	0	0	0	0	14	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	9	0	0	0
9999	1	3	59	1	117	182521	9	1	10.7086	136	65	5	60	0	0	2	3	9	50	0	1	25	0	1	0	2	1	1	0	1	5	0	0	0	0	0	5	1	3	0	2	0	0	0	0	0	1	7	1	5	0	20	0	0	0
9999	1	3	60	1	119	13275	5	0	54.6786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	61	1	121	76761	6	0	24.9375	10	7	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
9999	1	3	62	1	123	39467	6	0	8.8724	34	15	3	13	0	0	0	2	1	12	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	6	0	1	0	4	0	0	0
9999	1	3	63	1	125	201614	8	1	2.5725	192	107	8	99	0	0	4	4	15	83	0	1	31	0	1	0	5	2	2	0	2	9	0	0	0	0	0	9	1	5	0	3	0	0	0	0	0	1	1	2	10	0	20	0	0	0
9999	1	3	64	1	127	65807	9	1	6.9832	42	17	1	16	0	0	0	0	1	13	2	0	4	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	12	0	0	0
9999	1	3	65	1	129	16711	4	0	5.5981	8	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
9999	1	3	66	1	131	11246	3	0	53.0885	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
9999	1	3	67	1	133	24142	6	0	48.9765	6	3	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	1	3	68	1	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	69	2	13	938	1	0	0	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
9999	1	3	70	2	16	4794	2	0	89.8623	5	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
9999	1	3	71	2	20	301306	3	0	100	1118	488	94	394	1	7	16	70	37	339	8	10	125	1	3	4	3	62	26	0	18	109	3	1	1	0	1	106	5	96	0	5	0	0	0	0	0	12	119	0	14	0	134	0	0	0
9999	1	3	72	2	50	6431	1	0	100	32	15	3	12	0	0	0	3	5	6	1	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	0	0
9999	1	3	73	2	60	945	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	74	2	70	2416	1	0	100	35	5	2	3	0	1	0	1	1	1	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	7	13	0	0	4	0	0	0
9999	1	3	75	2	90	34712	4	0	100	153	52	4	48	0	0	3	1	5	40	3	0	23	1	5	0	0	11	2	0	1	32	1	0	1	0	0	31	0	7	0	24	0	0	0	0	0	3	10	0	1	0	12	0	0	0
9999	1	3	76	2	100	2599	1	0	100	6	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9999	1	3	77	2	110	32988	1	0	100	96	35	6	29	0	0	0	6	0	20	2	7	1	0	0	0	0	4	4	0	0	7	0	0	0	0	0	7	0	7	0	0	0	0	0	0	1	4	32	0	1	0	7	0	0	0
9999	1	3	78	2	122	20378	5	0	98.6799	109	59	7	52	0	2	1	4	4	47	1	0	6	0	0	0	0	7	2	0	1	23	5	5	0	0	0	18	1	17	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0
9999	1	3	79	2	130	8246	1	0	100	57	12	1	11	0	0	0	1	1	9	1	0	10	0	0	0	0	13	0	0	0	9	0	0	0	0	0	9	4	5	0	0	0	0	0	0	0	0	1	0	4	0	8	0	0	0
9999	1	3	80	2	150	6495	1	0	100	22	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	7	0	0	0	12	0	0	0
9999	1	3	81	2	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	82	2	170	15390	2	0	92.8709	58	19	2	17	0	0	1	1	0	15	1	0	9	0	0	0	0	2	0	0	0	4	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	2	8	0	1	0	13	0	0	0
9999	1	3	83	2	180	3844	1	0	100	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
9999	1	3	84	2	185	9691	1	0	100	104	36	7	29	0	0	1	6	15	10	3	1	21	0	0	0	0	12	0	0	1	5	0	0	0	0	0	5	0	4	1	0	0	0	0	0	0	0	6	2	2	0	18	0	0	1
9999	1	3	85	2	188	3289	1	0	100	60	14	1	13	0	0	0	1	1	10	2	0	4	0	0	0	0	4	0	0	0	4	3	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	22	0	5	0	6	0	0	0
9999	1	3	86	2	201	2046	2	0	61.7791	5	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
9999	1	3	87	2	220	9051	1	0	100	37	3	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	1	23	0	0	0	1	0	5	0
9999	1	3	88	2	232	1750	2	0	57.0286	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
9999	1	3	89	2	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	90	2	261	6547	3	0	96.6091	16	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	3	0	0	0
9999	1	3	91	2	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	92	2	280	5321	2	0	100	11	5	1	4	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0
9999	1	3	93	2	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	94	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	95	2	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	96	2	999	257555	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	97	4	1	72508	4	0	100	144	38	5	33	0	0	0	5	8	19	6	0	13	0	0	0	0	5	1	0	1	13	3	0	2	0	1	10	0	6	1	3	0	0	0	0	1	1	16	0	25	0	20	0	0	9
9999	1	3	98	4	3	129939	8	0	78.379	623	109	20	90	0	0	4	16	9	75	5	0	79	1	4	0	0	44	2	0	2	79	9	1	6	1	0	71	2	60	1	8	0	0	0	0	16	10	69	0	32	0	81	0	24	68
9999	1	3	99	4	5	135390	6	1	100	764	179	15	164	0	2	0	13	10	150	1	3	83	0	0	0	0	48	8	0	7	177	5	0	3	0	2	172	1	155	3	13	0	0	0	0	6	1	124	0	72	0	52	0	3	4
9999	1	3	100	4	7	53325	5	0	98.136	290	70	2	68	0	0	0	2	18	47	0	2	30	0	0	0	1	28	3	0	2	54	4	0	0	4	0	50	0	44	1	5	0	0	0	0	3	1	24	0	32	0	33	0	0	9
9999	1	3	101	4	9	37929	4	0	74.5735	162	28	4	25	0	0	0	3	3	19	2	0	15	0	0	0	0	8	0	0	1	23	1	0	0	0	0	22	0	16	4	1	0	0	0	0	10	0	12	0	16	0	35	0	6	8
9999	1	3	102	4	11	9302	2	0	69.1088	25	2	2	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	2	0	1	0	0	0	0	2	2	0	0	2	0	2	0	0	0
9999	1	3	103	4	12	20439	3	0	84.9503	51	14	1	12	0	0	0	1	1	9	2	0	6	0	0	0	2	4	0	0	0	7	1	0	1	0	0	6	0	4	1	0	0	0	0	0	0	0	2	0	7	0	8	0	1	1
9999	1	3	104	4	13	4086811	18	1	100	14461	4007	517	3490	4	25	171	317	475	2805	183	27	1670	12	38	3	68	1094	108	3	188	1627	193	31	148	3	11	1433	47	1276	39	71	0	0	0	0	68	145	1513	0	562	45	1536	0	1013	762
9999	1	3	105	4	15	205249	5	0	97.6575	1383	302	18	284	0	2	0	16	27	244	12	1	110	0	4	0	1	68	2	0	15	155	9	0	4	3	2	145	17	69	15	44	0	0	0	0	60	7	164	0	113	0	188	0	55	140
9999	1	3	106	4	17	108028	6	0	100	789	130	11	119	0	1	0	10	14	99	6	0	33	1	0	0	0	40	0	0	2	74	2	0	2	0	0	69	0	62	3	4	0	0	0	0	3	6	85	0	25	0	330	0	22	37
9999	1	3	107	4	19	1007520	9	0	100	7084	1165	111	1054	7	9	27	68	130	864	42	18	1109	3	3	0	7	454	34	1	52	864	186	5	22	148	11	671	7	575	22	66	0	0	0	0	3	31	488	0	430	0	795	0	262	1383
9999	1	3	108	4	21	393422	11	1	99.2647	1497	365	49	316	0	5	12	32	44	257	13	2	245	1	3	0	0	122	10	0	11	188	23	0	10	0	13	164	3	147	8	6	0	0	0	0	48	4	104	0	102	0	172	0	72	50
9999	1	3	109	4	23	46985	3	0	100	367	54	13	41	0	0	0	13	5	35	1	0	47	0	0	0	0	7	2	0	0	53	0	0	0	0	0	53	1	51	1	0	0	0	0	0	3	9	26	0	40	0	116	0	0	10
9999	1	3	110	4	25	220786	10	1	58.544	1530	404	39	365	0	1	4	34	30	318	8	9	178	1	2	0	2	99	10	2	15	236	18	0	11	0	7	218	1	198	4	15	0	0	0	0	12	11	146	0	94	0	167	0	33	117
9999	1	3	111	4	27	203851	6	0	100	741	189	44	145	1	2	6	35	18	118	8	1	109	0	3	2	4	89	5	0	4	49	7	0	2	0	5	40	0	27	2	11	0	0	0	0	9	2	23	0	111	0	137	0	4	0
9999	1	3	112	4	777	0	23	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	3	113	5	1	18701	4	0	99.9015	55	14	1	13	0	0	1	0	0	10	3	0	10	0	0	0	0	8	3	0	0	5	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	1	0	0	0	0	14	0	0	0
